# Scans semana 2026-W14 — inicio 2026-03-30 00:00:00 UTC
[2026-03-29 20:30:30] SCAN SOL/USDT:USDT | HORA:01:30UTC | P:82.4500 | Slope1h:+0.2568% | VolR:0.58x | K:88.0 | D:75.0 | GapEMA7:+0.7686% | SobreEMA7:True | Cruce1h:CRUCE_ALCISTA | Slope15m:+0.274% | Cruce15m:- | VelasCruce15m:4 | BTC:ALCISTA | BLOCK:P<MA50 | P<MA200 | Estado:BLOQ:K>45 | P<MA50 | ATR_1H:1.1141% | ATR_15M:0.9633% | Funding:-0.00029 | FundAlto:False | GapVWAP:+0.5364% | K15m:89.6 | D15m:81.2 | Cuerpo1H:0.827 | VelaAlc:True | OBV:+0.8092%
[2026-03-29 20:30:32] SCAN ETH/USDT:USDT | HORA:01:30UTC | P:2006.8800 | Slope1h:+0.1895% | VolR:0.63x | K:81.1 | D:71.6 | GapEMA7:+0.5673% | SobreEMA7:True | Cruce1h:CRUCE_ALCISTA | Slope15m:+0.186% | Cruce15m:- | VelasCruce15m:4 | BTC:ALCISTA | BLOCK:P<MA200         | Estado:BLOQ:K>45 | P<MA50 | ATR_1H:0.9645% | ATR_15M:0.8900% | Funding:-0.00004 | FundAlto:False | GapVWAP:+0.3250% | K15m:81.8 | D15m:74.7 | Cuerpo1H:0.710 | VelaAlc:True | OBV:+66.2922%
[2026-03-29 20:30:39] SCAN SOL/USDT:USDT | HORA:01:30UTC | P:82.4700 | Slope1h:+0.2630% | VolR:0.58x | K:88.5 | D:75.1 | GapEMA7:+0.7869% | SobreEMA7:True | Cruce1h:CRUCE_ALCISTA | Slope15m:+0.163% | Cruce15m:- | VelasCruce15m:5 | BTC:ALCISTA | BLOCK:P<MA50 | P<MA200 | Estado:BLOQ:K>45 | P<MA50 | ATR_1H:1.1138% | ATR_15M:0.8903% | Funding:-0.00029 | FundAlto:False | GapVWAP:+0.5590% | K15m:88.1 | D15m:86.2 | Cuerpo1H:0.853 | VelaAlc:True | OBV:+0.8152%
[2026-03-29 20:30:40] SCAN ETH/USDT:USDT | HORA:01:30UTC | P:2006.3300 | Slope1h:+0.1826% | VolR:0.63x | K:80.5 | D:71.4 | GapEMA7:+0.5467% | SobreEMA7:True | Cruce1h:CRUCE_ALCISTA | Slope15m:+0.174% | Cruce15m:- | VelasCruce15m:4 | BTC:ALCISTA | BLOCK:P<MA200         | Estado:BLOQ:K>45 | P<MA50 | ATR_1H:0.9648% | ATR_15M:0.8902% | Funding:-0.00004 | FundAlto:False | GapVWAP:+0.2991% | K15m:81.0 | D15m:74.4 | Cuerpo1H:0.673 | VelaAlc:True | OBV:+66.3463%
[2026-03-29 20:30:48] SCAN SOL/USDT:USDT | HORA:01:30UTC | P:82.4400 | Slope1h:+0.2538% | VolR:0.58x | K:87.8 | D:74.9 | GapEMA7:+0.7594% | SobreEMA7:True | Cruce1h:CRUCE_ALCISTA | Slope15m:+0.147% | Cruce15m:- | VelasCruce15m:5 | BTC:ALCISTA | BLOCK:P<MA50 | P<MA200 | Estado:BLOQ:K>45 | P<MA50 | ATR_1H:1.1142% | ATR_15M:0.8975% | Funding:-0.00029 | FundAlto:False | GapVWAP:+0.5246% | K15m:87.1 | D15m:85.8 | Cuerpo1H:0.813 | VelaAlc:True | OBV:+0.8238%
[2026-03-29 20:30:50] SCAN ETH/USDT:USDT | HORA:01:30UTC | P:2005.9000 | Slope1h:+0.1772% | VolR:0.64x | K:80.0 | D:71.2 | GapEMA7:+0.5305% | SobreEMA7:True | Cruce1h:CRUCE_ALCISTA | Slope15m:+0.107% | Cruce15m:- | VelasCruce15m:5 | BTC:ALCISTA | BLOCK:P<MA200         | Estado:BLOQ:K>45 | P<MA50 | ATR_1H:0.9650% | ATR_15M:0.8328% | Funding:-0.00004 | FundAlto:False | GapVWAP:+0.2787% | K15m:80.3 | D15m:78.3 | Cuerpo1H:0.643 | VelaAlc:True | OBV:+66.4673%
[2026-03-29 20:30:56] SCAN SOL/USDT:USDT | HORA:01:30UTC | P:82.4500 | Slope1h:+0.2568% | VolR:0.59x | K:88.0 | D:75.0 | GapEMA7:+0.7686% | SobreEMA7:True | Cruce1h:CRUCE_ALCISTA | Slope15m:+0.163% | Cruce15m:- | VelasCruce15m:5 | BTC:ALCISTA | BLOCK:P<MA50 | P<MA200 | Estado:BLOQ:K>45 | P<MA50 | ATR_1H:1.1141% | ATR_15M:0.8905% | Funding:-0.00029 | FundAlto:False | GapVWAP:+0.5359% | K15m:88.1 | D15m:86.2 | Cuerpo1H:0.827 | VelaAlc:True | OBV:+0.8264%
[2026-03-29 20:30:58] SCAN ETH/USDT:USDT | HORA:01:30UTC | P:2006.8100 | Slope1h:+0.1886% | VolR:0.64x | K:81.0 | D:71.6 | GapEMA7:+0.5647% | SobreEMA7:True | Cruce1h:CRUCE_ALCISTA | Slope15m:+0.122% | Cruce15m:- | VelasCruce15m:5 | BTC:ALCISTA | BLOCK:P<MA200         | Estado:BLOQ:K>45 | P<MA50 | ATR_1H:0.9645% | ATR_15M:0.8324% | Funding:-0.00004 | FundAlto:False | GapVWAP:+0.3214% | K15m:81.4 | D15m:78.6 | Cuerpo1H:0.705 | VelaAlc:True | OBV:+66.5253%
[2026-03-29 20:31:05] SCAN SOL/USDT:USDT | HORA:01:31UTC | P:82.4700 | Slope1h:+0.2630% | VolR:0.59x | K:88.5 | D:75.1 | GapEMA7:+0.7869% | SobreEMA7:True | Cruce1h:CRUCE_ALCISTA | Slope15m:+0.165% | Cruce15m:- | VelasCruce15m:5 | BTC:ALCISTA | BLOCK:P<MA50 | P<MA200 | Estado:BLOQ:K>45 | P<MA50 | ATR_1H:1.1138% | ATR_15M:0.8972% | Funding:-0.00029 | FundAlto:False | GapVWAP:+0.5584% | K15m:88.2 | D15m:86.2 | Cuerpo1H:0.853 | VelaAlc:True | OBV:+0.8355%
[2026-03-29 20:31:07] SCAN ETH/USDT:USDT | HORA:01:31UTC | P:2007.2700 | Slope1h:+0.1943% | VolR:0.64x | K:81.5 | D:71.8 | GapEMA7:+0.5819% | SobreEMA7:True | Cruce1h:CRUCE_ALCISTA | Slope15m:+0.128% | Cruce15m:- | VelasCruce15m:5 | BTC:ALCISTA | BLOCK:P<MA200         | Estado:BLOQ:K>45 | P<MA50 | ATR_1H:0.9643% | ATR_15M:0.8322% | Funding:-0.00004 | FundAlto:False | GapVWAP:+0.3430% | K15m:81.8 | D15m:78.8 | Cuerpo1H:0.736 | VelaAlc:True | OBV:+66.5674%
[2026-03-29 20:31:14] SCAN SOL/USDT:USDT | HORA:01:31UTC | P:82.4800 | Slope1h:+0.2660% | VolR:0.59x | K:88.8 | D:75.2 | GapEMA7:+0.7960% | SobreEMA7:True | Cruce1h:CRUCE_ALCISTA | Slope15m:+0.164% | Cruce15m:- | VelasCruce15m:5 | BTC:ALCISTA | BLOCK:P<MA50 | P<MA200 | Estado:BLOQ:K>45 | P<MA50 | ATR_1H:1.1137% | ATR_15M:0.8971% | Funding:-0.00029 | FundAlto:False | GapVWAP:+0.5697% | K15m:88.2 | D15m:86.2 | Cuerpo1H:0.867 | VelaAlc:True | OBV:+0.8362%
[2026-03-29 20:31:16] SCAN ETH/USDT:USDT | HORA:01:31UTC | P:2007.1100 | Slope1h:+0.1923% | VolR:0.64x | K:81.4 | D:71.7 | GapEMA7:+0.5759% | SobreEMA7:True | Cruce1h:CRUCE_ALCISTA | Slope15m:+0.119% | Cruce15m:- | VelasCruce15m:5 | BTC:ALCISTA | BLOCK:P<MA200         | Estado:BLOQ:K>45 | P<MA50 | ATR_1H:0.9644% | ATR_15M:0.8323% | Funding:-0.00004 | FundAlto:False | GapVWAP:+0.3355% | K15m:81.2 | D15m:78.5 | Cuerpo1H:0.726 | VelaAlc:True | OBV:+66.6035%
[2026-03-29 20:31:22] SCAN SOL/USDT:USDT | HORA:01:31UTC | P:82.4900 | Slope1h:+0.2691% | VolR:0.59x | K:89.0 | D:75.3 | GapEMA7:+0.8051% | SobreEMA7:True | Cruce1h:CRUCE_ALCISTA | Slope15m:+0.178% | Cruce15m:- | VelasCruce15m:5 | BTC:ALCISTA | BLOCK:P<MA50 | P<MA200 | Estado:BLOQ:K>45 | P<MA50 | ATR_1H:1.1136% | ATR_15M:0.8970% | Funding:-0.00029 | FundAlto:False | GapVWAP:+0.5810% | K15m:89.0 | D15m:86.5 | Cuerpo1H:0.880 | VelaAlc:True | OBV:+0.8385%
[2026-03-29 20:31:24] SCAN ETH/USDT:USDT | HORA:01:31UTC | P:2007.6100 | Slope1h:+0.1986% | VolR:0.65x | K:81.9 | D:71.9 | GapEMA7:+0.5947% | SobreEMA7:True | Cruce1h:CRUCE_ALCISTA | Slope15m:+0.107% | Cruce15m:- | VelasCruce15m:5 | BTC:ALCISTA | BLOCK:P<MA200         | Estado:BLOQ:K>45 | P<MA50 | ATR_1H:0.9642% | ATR_15M:0.8321% | Funding:-0.00004 | FundAlto:False | GapVWAP:+0.3585% | K15m:80.3 | D15m:78.3 | Cuerpo1H:0.759 | VelaAlc:True | OBV:+67.0595%
[2026-03-29 20:31:31] SCAN SOL/USDT:USDT | HORA:01:31UTC | P:82.5500 | Slope1h:+0.2875% | VolR:0.59x | K:90.4 | D:75.8 | GapEMA7:+0.8600% | SobreEMA7:True | Cruce1h:CRUCE_ALCISTA | Slope15m:+0.178% | Cruce15m:- | VelasCruce15m:5 | BTC:ALCISTA | BLOCK:P<MA200         | Estado:BLOQ:K>45 | P<MA50 | ATR_1H:1.1127% | ATR_15M:0.8963% | Funding:-0.00029 | FundAlto:False | GapVWAP:+0.6488% | K15m:89.0 | D15m:86.5 | Cuerpo1H:0.960 | VelaAlc:True | OBV:+0.8529%
[2026-03-29 20:31:33] SCAN ETH/USDT:USDT | HORA:01:31UTC | P:2008.9200 | Slope1h:+0.2151% | VolR:0.65x | K:83.4 | D:72.4 | GapEMA7:+0.6438% | SobreEMA7:True | Cruce1h:CRUCE_ALCISTA | Slope15m:+0.133% | Cruce15m:- | VelasCruce15m:5 | BTC:ALCISTA | BLOCK:P<MA200         | Estado:BLOQ:K>45 | P<MA50 | ATR_1H:0.9635% | ATR_15M:0.8325% | Funding:-0.00004 | FundAlto:False | GapVWAP:+0.4196% | K15m:82.2 | D15m:78.9 | Cuerpo1H:0.849 | VelaAlc:True | OBV:+67.4282%
[2026-03-29 20:31:40] SCAN SOL/USDT:USDT | HORA:01:31UTC | P:82.5800 | Slope1h:+0.2967% | VolR:0.60x | K:91.1 | D:76.0 | GapEMA7:+0.8874% | SobreEMA7:True | Cruce1h:CRUCE_ALCISTA | Slope15m:+0.178% | Cruce15m:- | VelasCruce15m:5 | BTC:ALCISTA | BLOCK:P<MA200         | Estado:BLOQ:K>45 | P<MA50 | ATR_1H:1.1158% | ATR_15M:0.8960% | Funding:-0.00029 | FundAlto:False | GapVWAP:+0.6786% | K15m:89.0 | D15m:86.5 | Cuerpo1H:0.949 | VelaAlc:True | OBV:+0.8864%
[2026-03-29 20:31:42] SCAN ETH/USDT:USDT | HORA:01:31UTC | P:2009.4900 | Slope1h:+0.2222% | VolR:0.66x | K:84.1 | D:72.6 | GapEMA7:+0.6652% | SobreEMA7:True | Cruce1h:CRUCE_ALCISTA | Slope15m:+0.133% | Cruce15m:- | VelasCruce15m:5 | BTC:ALCISTA | BLOCK:P<MA200         | Estado:BLOQ:K>45 | P<MA50 | ATR_1H:0.9633% | ATR_15M:0.8322% | Funding:-0.00004 | FundAlto:False | GapVWAP:+0.4458% | K15m:82.2 | D15m:78.9 | Cuerpo1H:0.887 | VelaAlc:True | OBV:+67.8549%
[2026-03-29 20:31:49] SCAN SOL/USDT:USDT | HORA:01:31UTC | P:82.5800 | Slope1h:+0.2967% | VolR:0.60x | K:91.1 | D:76.0 | GapEMA7:+0.8874% | SobreEMA7:True | Cruce1h:CRUCE_ALCISTA | Slope15m:+0.178% | Cruce15m:- | VelasCruce15m:5 | BTC:ALCISTA | BLOCK:P<MA200         | Estado:BLOQ:K>45 | P<MA50 | ATR_1H:1.1158% | ATR_15M:0.8960% | Funding:-0.00029 | FundAlto:False | GapVWAP:+0.6784% | K15m:89.0 | D15m:86.5 | Cuerpo1H:0.949 | VelaAlc:True | OBV:+0.8916%
[2026-03-29 20:31:51] SCAN ETH/USDT:USDT | HORA:01:31UTC | P:2009.0200 | Slope1h:+0.2163% | VolR:0.66x | K:83.6 | D:72.4 | GapEMA7:+0.6475% | SobreEMA7:True | Cruce1h:CRUCE_ALCISTA | Slope15m:+0.133% | Cruce15m:- | VelasCruce15m:5 | BTC:ALCISTA | BLOCK:P<MA200         | Estado:BLOQ:K>45 | P<MA50 | ATR_1H:0.9635% | ATR_15M:0.8324% | Funding:-0.00004 | FundAlto:False | GapVWAP:+0.4237% | K15m:82.2 | D15m:78.9 | Cuerpo1H:0.855 | VelaAlc:True | OBV:+67.9454%
[2026-03-29 20:31:58] SCAN SOL/USDT:USDT | HORA:01:31UTC | P:82.6300 | Slope1h:+0.3120% | VolR:0.61x | K:92.3 | D:76.4 | GapEMA7:+0.9330% | SobreEMA7:True | Cruce1h:CRUCE_ALCISTA | Slope15m:+0.178% | Cruce15m:- | VelasCruce15m:5 | BTC:ALCISTA | BLOCK:P<MA200         | Estado:BLOQ:K>45 | P<MA50 | ATR_1H:1.1169% | ATR_15M:0.8955% | Funding:-0.00029 | FundAlto:False | GapVWAP:+0.7322% | K15m:89.0 | D15m:86.5 | Cuerpo1H:0.988 | VelaAlc:True | OBV:+0.9294%
[2026-03-29 20:31:59] SCAN ETH/USDT:USDT | HORA:01:31UTC | P:2009.0100 | Slope1h:+0.2162% | VolR:0.66x | K:83.5 | D:72.4 | GapEMA7:+0.6472% | SobreEMA7:True | Cruce1h:CRUCE_ALCISTA | Slope15m:+0.164% | Cruce15m:- | VelasCruce15m:5 | BTC:ALCISTA | BLOCK:P<MA200         | Estado:BLOQ:K>45 | P<MA50 | ATR_1H:0.9635% | ATR_15M:0.8392% | Funding:-0.00004 | FundAlto:False | GapVWAP:+0.4231% | K15m:84.3 | D15m:79.6 | Cuerpo1H:0.855 | VelaAlc:True | OBV:+68.0059%
[2026-03-29 20:32:07] SCAN SOL/USDT:USDT | HORA:01:32UTC | P:82.6600 | Slope1h:+0.3212% | VolR:0.62x | K:93.1 | D:76.7 | GapEMA7:+0.9604% | SobreEMA7:True | Cruce1h:CRUCE_ALCISTA | Slope15m:+0.224% | Cruce15m:- | VelasCruce15m:5 | BTC:ALCISTA | BLOCK:P<MA200         | Estado:BLOQ:K>45 | P<MA50 | ATR_1H:1.1268% | ATR_15M:0.9029% | Funding:-0.00029 | FundAlto:False | GapVWAP:+0.7542% | K15m:91.9 | D15m:87.4 | Cuerpo1H:0.892 | VelaAlc:True | OBV:+0.9819%
[2026-03-29 20:32:09] SCAN ETH/USDT:USDT | HORA:01:32UTC | P:2010.7500 | Slope1h:+0.2380% | VolR:0.67x | K:85.6 | D:73.1 | GapEMA7:+0.7124% | SobreEMA7:True | Cruce1h:CRUCE_ALCISTA | Slope15m:+0.133% | Cruce15m:- | VelasCruce15m:5 | BTC:ALCISTA | BLOCK:P<MA200         | Estado:BLOQ:K>45 | P<MA50 | ATR_1H:0.9662% | ATR_15M:0.8317% | Funding:-0.00004 | FundAlto:False | GapVWAP:+0.5008% | K15m:82.2 | D15m:78.9 | Cuerpo1H:0.911 | VelaAlc:True | OBV:+68.6224%
[2026-03-29 20:32:16] SCAN SOL/USDT:USDT | HORA:01:32UTC | P:82.6100 | Slope1h:+0.3059% | VolR:0.63x | K:91.9 | D:76.3 | GapEMA7:+0.9148% | SobreEMA7:True | Cruce1h:CRUCE_ALCISTA | Slope15m:+0.208% | Cruce15m:- | VelasCruce15m:5 | BTC:ALCISTA | BLOCK:P<MA200         | Estado:BLOQ:K>45 | P<MA50 | ATR_1H:1.1275% | ATR_15M:0.8991% | Funding:-0.00029 | FundAlto:False | GapVWAP:+0.6967% | K15m:90.9 | D15m:87.1 | Cuerpo1H:0.839 | VelaAlc:True | OBV:+1.0033%
[2026-03-29 20:32:17] SCAN ETH/USDT:USDT | HORA:01:32UTC | P:2009.8000 | Slope1h:+0.2261% | VolR:0.68x | K:84.5 | D:72.7 | GapEMA7:+0.6768% | SobreEMA7:True | Cruce1h:CRUCE_ALCISTA | Slope15m:+0.173% | Cruce15m:- | VelasCruce15m:5 | BTC:ALCISTA | BLOCK:P<MA200         | Estado:BLOQ:K>45 | P<MA50 | ATR_1H:0.9666% | ATR_15M:0.8411% | Funding:-0.00004 | FundAlto:False | GapVWAP:+0.4561% | K15m:85.0 | D15m:79.8 | Cuerpo1H:0.851 | VelaAlc:True | OBV:+68.7787%
[2026-03-29 20:32:24] SCAN SOL/USDT:USDT | HORA:01:32UTC | P:82.5600 | Slope1h:+0.2905% | VolR:0.63x | K:90.7 | D:75.9 | GapEMA7:+0.8691% | SobreEMA7:True | Cruce1h:CRUCE_ALCISTA | Slope15m:+0.256% | Cruce15m:- | VelasCruce15m:5 | BTC:ALCISTA | BLOCK:P<MA200         | Estado:BLOQ:K>45 | P<MA50 | ATR_1H:1.1282% | ATR_15M:0.9127% | Funding:-0.00029 | FundAlto:False | GapVWAP:+0.6396% | K15m:93.9 | D15m:88.1 | Cuerpo1H:0.785 | VelaAlc:True | OBV:+1.0168%
[2026-03-29 20:32:26] SCAN ETH/USDT:USDT | HORA:01:32UTC | P:2009.1500 | Slope1h:+0.2179% | VolR:0.68x | K:83.7 | D:72.5 | GapEMA7:+0.6524% | SobreEMA7:True | Cruce1h:CRUCE_ALCISTA | Slope15m:+0.174% | Cruce15m:- | VelasCruce15m:5 | BTC:ALCISTA | BLOCK:P<MA200         | Estado:BLOQ:K>45 | P<MA50 | ATR_1H:0.9669% | ATR_15M:0.8467% | Funding:-0.00004 | FundAlto:False | GapVWAP:+0.4254% | K15m:85.0 | D15m:79.8 | Cuerpo1H:0.810 | VelaAlc:True | OBV:+69.0156%
[2026-03-29 20:32:33] SCAN SOL/USDT:USDT | HORA:01:32UTC | P:82.5300 | Slope1h:+0.2814% | VolR:0.64x | K:90.0 | D:75.6 | GapEMA7:+0.8417% | SobreEMA7:True | Cruce1h:CRUCE_ALCISTA | Slope15m:+0.256% | Cruce15m:- | VelasCruce15m:5 | BTC:ALCISTA | BLOCK:P<MA200         | Estado:BLOQ:K>45 | P<MA50 | ATR_1H:1.1286% | ATR_15M:0.9130% | Funding:-0.00029 | FundAlto:False | GapVWAP:+0.6045% | K15m:93.9 | D15m:88.1 | Cuerpo1H:0.753 | VelaAlc:True | OBV:+1.0525%
[2026-03-29 20:32:35] SCAN ETH/USDT:USDT | HORA:01:32UTC | P:2008.9000 | Slope1h:+0.2148% | VolR:0.68x | K:83.4 | D:72.4 | GapEMA7:+0.6430% | SobreEMA7:True | Cruce1h:CRUCE_ALCISTA | Slope15m:+0.189% | Cruce15m:- | VelasCruce15m:5 | BTC:ALCISTA | BLOCK:P<MA200         | Estado:BLOQ:K>45 | P<MA50 | ATR_1H:0.9671% | ATR_15M:0.8444% | Funding:-0.00004 | FundAlto:False | GapVWAP:+0.4134% | K15m:86.1 | D15m:80.2 | Cuerpo1H:0.794 | VelaAlc:True | OBV:+69.2812%
[2026-03-29 20:32:42] SCAN SOL/USDT:USDT | HORA:01:32UTC | P:82.5200 | Slope1h:+0.2783% | VolR:0.64x | K:89.7 | D:75.5 | GapEMA7:+0.8326% | SobreEMA7:True | Cruce1h:CRUCE_ALCISTA | Slope15m:+0.256% | Cruce15m:- | VelasCruce15m:5 | BTC:ALCISTA | BLOCK:P<MA200         | Estado:BLOQ:K>45 | P<MA50 | ATR_1H:1.1287% | ATR_15M:0.9131% | Funding:-0.00029 | FundAlto:False | GapVWAP:+0.5929% | K15m:93.9 | D15m:88.1 | Cuerpo1H:0.742 | VelaAlc:True | OBV:+1.0592%
[2026-03-29 20:32:44] SCAN ETH/USDT:USDT | HORA:01:32UTC | P:2008.8200 | Slope1h:+0.2138% | VolR:0.68x | K:83.3 | D:72.4 | GapEMA7:+0.6400% | SobreEMA7:True | Cruce1h:CRUCE_ALCISTA | Slope15m:+0.154% | Cruce15m:- | VelasCruce15m:5 | BTC:ALCISTA | BLOCK:P<MA200         | Estado:BLOQ:K>45 | P<MA50 | ATR_1H:0.9671% | ATR_15M:0.8469% | Funding:-0.00004 | FundAlto:False | GapVWAP:+0.4096% | K15m:83.6 | D15m:79.3 | Cuerpo1H:0.789 | VelaAlc:True | OBV:+69.2955%
[2026-03-29 20:32:51] SCAN SOL/USDT:USDT | HORA:01:32UTC | P:82.5500 | Slope1h:+0.2875% | VolR:0.64x | K:90.4 | D:75.8 | GapEMA7:+0.8600% | SobreEMA7:True | Cruce1h:CRUCE_ALCISTA | Slope15m:+0.195% | Cruce15m:- | VelasCruce15m:5 | BTC:ALCISTA | BLOCK:P<MA200         | Estado:BLOQ:K>45 | P<MA50 | ATR_1H:1.1283% | ATR_15M:0.9128% | Funding:-0.00029 | FundAlto:False | GapVWAP:+0.6266% | K15m:90.1 | D15m:86.8 | Cuerpo1H:0.774 | VelaAlc:True | OBV:+1.0668%
[2026-03-29 20:32:52] SCAN ETH/USDT:USDT | HORA:01:32UTC | P:2009.1200 | Slope1h:+0.2176% | VolR:0.69x | K:83.7 | D:72.5 | GapEMA7:+0.6513% | SobreEMA7:True | Cruce1h:CRUCE_ALCISTA | Slope15m:+0.159% | Cruce15m:- | VelasCruce15m:5 | BTC:ALCISTA | BLOCK:P<MA200         | Estado:BLOQ:K>45 | P<MA50 | ATR_1H:0.9669% | ATR_15M:0.8468% | Funding:-0.00004 | FundAlto:False | GapVWAP:+0.4235% | K15m:84.0 | D15m:79.5 | Cuerpo1H:0.808 | VelaAlc:True | OBV:+69.3815%
[2026-03-29 20:32:59] SCAN SOL/USDT:USDT | HORA:01:32UTC | P:82.5500 | Slope1h:+0.2875% | VolR:0.64x | K:90.4 | D:75.8 | GapEMA7:+0.8600% | SobreEMA7:True | Cruce1h:CRUCE_ALCISTA | Slope15m:+0.195% | Cruce15m:- | VelasCruce15m:5 | BTC:ALCISTA | BLOCK:P<MA200         | Estado:BLOQ:K>45 | P<MA50 | ATR_1H:1.1283% | ATR_15M:0.9128% | Funding:-0.00029 | FundAlto:False | GapVWAP:+0.6266% | K15m:90.1 | D15m:86.8 | Cuerpo1H:0.774 | VelaAlc:True | OBV:+1.0670%
[2026-03-29 20:33:01] SCAN ETH/USDT:USDT | HORA:01:33UTC | P:2009.2300 | Slope1h:+0.2189% | VolR:0.69x | K:83.8 | D:72.5 | GapEMA7:+0.6554% | SobreEMA7:True | Cruce1h:CRUCE_ALCISTA | Slope15m:+0.159% | Cruce15m:- | VelasCruce15m:5 | BTC:ALCISTA | BLOCK:P<MA200         | Estado:BLOQ:K>45 | P<MA50 | ATR_1H:0.9669% | ATR_15M:0.8467% | Funding:-0.00004 | FundAlto:False | GapVWAP:+0.4287% | K15m:84.0 | D15m:79.5 | Cuerpo1H:0.815 | VelaAlc:True | OBV:+69.4020%
[2026-03-29 20:33:08] SCAN SOL/USDT:USDT | HORA:01:33UTC | P:82.5100 | Slope1h:+0.2752% | VolR:0.64x | K:89.5 | D:75.5 | GapEMA7:+0.8234% | SobreEMA7:True | Cruce1h:CRUCE_ALCISTA | Slope15m:+0.210% | Cruce15m:- | VelasCruce15m:5 | BTC:ALCISTA | BLOCK:P<MA50 | P<MA200 | Estado:BLOQ:K>45 | P<MA50 | ATR_1H:1.1289% | ATR_15M:0.9132% | Funding:-0.00029 | FundAlto:False | GapVWAP:+0.5811% | K15m:91.0 | D15m:87.1 | Cuerpo1H:0.731 | VelaAlc:True | OBV:+1.0737%
[2026-03-29 20:33:10] SCAN ETH/USDT:USDT | HORA:01:33UTC | P:2007.6700 | Slope1h:+0.1994% | VolR:0.69x | K:82.0 | D:71.9 | GapEMA7:+0.5969% | SobreEMA7:True | Cruce1h:CRUCE_ALCISTA | Slope15m:+0.150% | Cruce15m:- | VelasCruce15m:5 | BTC:ALCISTA | BLOCK:P<MA200         | Estado:BLOQ:K>45 | P<MA50 | ATR_1H:0.9676% | ATR_15M:0.8474% | Funding:-0.00004 | FundAlto:False | GapVWAP:+0.3554% | K15m:83.4 | D15m:79.3 | Cuerpo1H:0.716 | VelaAlc:True | OBV:+69.6321%
[2026-03-29 20:33:17] SCAN SOL/USDT:USDT | HORA:01:33UTC | P:82.5000 | Slope1h:+0.2722% | VolR:0.65x | K:89.2 | D:75.4 | GapEMA7:+0.8143% | SobreEMA7:True | Cruce1h:CRUCE_ALCISTA | Slope15m:+0.175% | Cruce15m:- | VelasCruce15m:5 | BTC:ALCISTA | BLOCK:P<MA50 | P<MA200 | Estado:BLOQ:K>45 | P<MA50 | ATR_1H:1.1290% | ATR_15M:0.9133% | Funding:-0.00029 | FundAlto:False | GapVWAP:+0.5696% | K15m:88.9 | D15m:86.4 | Cuerpo1H:0.720 | VelaAlc:True | OBV:+1.0820%
[2026-03-29 20:33:19] SCAN ETH/USDT:USDT | HORA:01:33UTC | P:2008.5300 | Slope1h:+0.2102% | VolR:0.69x | K:83.0 | D:72.3 | GapEMA7:+0.6292% | SobreEMA7:True | Cruce1h:CRUCE_ALCISTA | Slope15m:+0.154% | Cruce15m:- | VelasCruce15m:5 | BTC:ALCISTA | BLOCK:P<MA200         | Estado:BLOQ:K>45 | P<MA50 | ATR_1H:0.9672% | ATR_15M:0.8470% | Funding:-0.00004 | FundAlto:False | GapVWAP:+0.3955% | K15m:83.6 | D15m:79.3 | Cuerpo1H:0.770 | VelaAlc:True | OBV:+69.7667%
[2026-03-29 20:33:26] SCAN SOL/USDT:USDT | HORA:01:33UTC | P:82.5200 | Slope1h:+0.2783% | VolR:0.65x | K:89.7 | D:75.5 | GapEMA7:+0.8326% | SobreEMA7:True | Cruce1h:CRUCE_ALCISTA | Slope15m:+0.204% | Cruce15m:- | VelasCruce15m:5 | BTC:ALCISTA | BLOCK:P<MA200         | Estado:BLOQ:K>45 | P<MA50 | ATR_1H:1.1287% | ATR_15M:0.9131% | Funding:-0.00029 | FundAlto:False | GapVWAP:+0.5920% | K15m:90.6 | D15m:87.0 | Cuerpo1H:0.742 | VelaAlc:True | OBV:+1.0877%
[2026-03-29 20:33:27] SCAN ETH/USDT:USDT | HORA:01:33UTC | P:2008.5800 | Slope1h:+0.2108% | VolR:0.69x | K:83.1 | D:72.3 | GapEMA7:+0.6310% | SobreEMA7:True | Cruce1h:CRUCE_ALCISTA | Slope15m:+0.150% | Cruce15m:- | VelasCruce15m:5 | BTC:ALCISTA | BLOCK:P<MA200         | Estado:BLOQ:K>45 | P<MA50 | ATR_1H:0.9672% | ATR_15M:0.8470% | Funding:-0.00004 | FundAlto:False | GapVWAP:+0.3977% | K15m:83.4 | D15m:79.3 | Cuerpo1H:0.773 | VelaAlc:True | OBV:+69.8225%
[2026-03-29 20:33:34] SCAN SOL/USDT:USDT | HORA:01:33UTC | P:82.5100 | Slope1h:+0.2752% | VolR:0.65x | K:89.5 | D:75.5 | GapEMA7:+0.8234% | SobreEMA7:True | Cruce1h:CRUCE_ALCISTA | Slope15m:+0.175% | Cruce15m:- | VelasCruce15m:5 | BTC:ALCISTA | BLOCK:P<MA50 | P<MA200 | Estado:BLOQ:K>45 | P<MA50 | ATR_1H:1.1289% | ATR_15M:0.9132% | Funding:-0.00029 | FundAlto:False | GapVWAP:+0.5807% | K15m:88.9 | D15m:86.4 | Cuerpo1H:0.731 | VelaAlc:True | OBV:+1.0880%
